Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zomato,$194.00,02/03/2019,Chennai,Healthtech,Series A,https://entrackr.com/2019/03/funding-indian-startups-week-feb-3/,Matrix Partners;Sarin Family India LLC;JSW Ventures;Accel Partners;Sequoia Capital;Dream Incubator;BEENEXT
Grofers,$60.00,28/02/2019,Gurugram,General,Series E,https://entrackr.com/2019/02/grofers-funding-60-mn-softbank/,SoftBank Vision Fund
Niramai,$6.00,26/02/2019,Gurugram,Healthtech,Series A,https://yourstory.com/2019/02/zomato-experience-centre-niramai-funding-l5zau46cwu,Japanese VC firm Dream Incubator;Beenext
Fingerlix,$1.30,26/02/2019,Mumbai,Foodtech,Series B,https://yourstory.com/2019/02/swiggy-fingerlix-funding-z11zjeewc0,Naspers
HomeLane,$3.95,26/02/2019,Bengaluru,General,Acquisition,https://yourstory.com/2019/02/homelane-funding-jsw-sequoia-accel-e91ayfi2d7,
Homelane,$3.95,27/02/2019,Mumbai,Deeptech & AI,,https://yourstory.com/2019/02/walmart-phonepe-homelane-fingerlix-funding-mxb43wss9h,
CloudSEK,$0.42,28/02/2019,Bengaluru,E-commerce,Pre-Series A,https://yourstory.com/2019/02/cloudsek-raises-pre-series-uhrx66sq9f,Exfinity Ventures;StartupXseed Ventures;ME Meeran trust
CloudSEK,$0.42,01/03/2019,Bengaluru,SaaS,Pre-Series A,https://yourstory.com/2019/03/cloudsek-funding-yulu-electric-scooter-r15uuozo0s,
Ola,$47.90,01/03/2019,Bengaluru,EV & Mobility,,https://yourstory.com/2019/03/ola-funding-ev-tiger-global-matrix-i62o190loh,Tiger Global;Matrix Partners;Ola's early investors Matrix Partners;Ola executives Anand Shah;Ankit Jain;Steadview Capital as part of the larger $2 billion round
Ola Electric,$47.90,02/03/2019,India,EV & Mobility,,https://yourstory.com/2019/03/ola-funding-national-software-policy-3yjl5wo5nx,Ola's early investors Matrix Partners;Tiger Global
February,$132.00,01/03/2019,Bengaluru,Healthtech,Series A,https://yourstory.com/2019/03/weekly-funding-ola-grofers-homelane-md4iiix8iu,Matrix Partners;Tiger Global;Ola executives Anand Shah;Ankit Jain
Jai Kisan,$1.50,04/03/2019,Mumbai,Fintech,Seed,https://yourstory.com/2019/03/fintech-platform-jai-kisan-funding-14sfzflp42,Blume Ventures;Prophetic Ventures;Harshbeena Zaveri (NRB Bearings);Better Capital;Astarc Ventures;Sanjay Mariwala of OmniActive
