Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Druva,$60.00,22/06/2019,Gurugram,Fintech,Pre-Series A,https://entrackr.com/2019/06/funding-in-indian-startups-this-week-17-june-22-june/,Valley-headquartered CRV;US-based venture capital firm Ribbit Capital;Sequoia India;Pi Ventures;IvyCap Ventures;Nexus Venture Partners;Kae Capital
Droom,$10.00,20/06/2019,Gurugram,E-commerce,Series D,https://entrackr.com/2019/06/droom-raise-10-mn-usd/,
Postman,$50.00,19/06/2019,Bengaluru,General,Series A,https://entrackr.com/2019/06/postman-raise-50-mn-crv-nexus/,CRV;Valley-headquartered CRV;Nexus Venture Partners
Razorpay,$75.00,18/06/2019,Bengaluru,Fintech,Series B,https://entrackr.com/2019/06/razorpay-bags-75-mn-series-c-round-ribbit-capital/,Ribbit Capital;Sequoia India;US-based venture capital firm Ribbit Capital;Sequoia on company's cap table while existing backers Tiger Global Management;Y Combinator’s Continuity Fund
Sequoia Bounce,$72.00,17/06/2019,Bengaluru,EV & Mobility,Series A,https://entrackr.com/2019/06/bounce-raise-72-mn-accel/,Accel;Sequoia;B Capital;Qualcomm Asia;Omidyar Network
Bellatrix Aerospace,$3.00,23/06/2019,Bengaluru,Spacetech,Pre-Series A,https://yourstory.com/2019/06/deepika-padukone-invests-bellatrix-spacetech,
Active.Ai,$3.00,21/06/2019,Bengaluru,Fintech,Series A,https://yourstory.com/2019/06/startup-funding-active-ai-banco-sabadell-kalaari,Kalaari Capital;Chiratae Ventures (formerly IDG Ventures India);Vertex Ventures
Indorse,$6.50,20/06/2019,India,Web3 & Crypto,,https://yourstory.com/2019/06/startup-funding-indorse-brandcapital,
Wysa,$1.80,20/06/2019,Bengaluru,Healthtech,Pre-Series A,https://yourstory.com/2019/06/startup-funding-ai-health-wysa-pi-ventures,Kae Capital
Finwego,$1.70,19/06/2019,India,Fintech,Seed,https://yourstory.com/2019/06/fintech-startup-finwego-funding-saif-partners,
IAN,$13.20,18/06/2019,Noida,General,Series A,https://yourstory.com/2019/06/ian-exit-spinny-funding-valuedrive-technologies,
Chemarc.com,$0.72,18/06/2019,Mumbai,General,Pre-Series A,https://yourstory.com/2019/06/startup-funding-technology-chemarccom-6cr-dilip-raghavan-prashant-purker,
Kredily,$39.40,18/06/2019,Bengaluru,General,Seed,https://yourstory.com/2019/06/kredily-startup-seed-funding-fosun-hr-technology,Fosun RZ Capital;Beijing-based Fosun RZ Capital;Avinash Anand;Former VP Engineering at Zenefits;Delhivery Co-founder Mohit Tandon
Bounce,$72.00,18/06/2019,Bengaluru,SaaS,Series C,https://yourstory.com/2019/06/yourstory-maverick-urban-clap-bounce-funding,B-Capital;Falcon Edge
Lendingkart,$9.58,17/06/2019,Ahmedabad,Fintech,Venture Debt,https://yourstory.com/2019/06/startup-debt-funding-lendingkart-80cr-alteria-capital,Alteria Capital;Singapore’s Fullerton Financial Holdings Pte Ltd;Sistema Asia Fund;Bertelsmann India Investment;Mayfield India;Saama Capital;India Quotient
SwitchOn,$1.00,17/06/2019,Bengaluru,Deeptech & AI,Seed,https://yourstory.com/2019/06/startup-funding-switchon-seed-round-pi-ventures-axilor,
Brinton Pharmaceuticals,$8.00,17/06/2019,India,General,Series B,https://yourstory.com/2019/06/funding-brinton-pharmaceuticals-india-alternatives-investment,
Bounce,$72.00,17/06/2019,Bengaluru,General,Series C,https://yourstory.com/2019/06/startup-funding-bounce-seriesc-bcapital,B Capital;Falcon Edge;B-Capital;Eduardo Saverin's B Capital;Accel Growth Fund;Maverick;Qualcomm
