Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Rebel Foods,$325.00,03/08/2019,Gurugram,Fintech,Series C,https://entrackr.com/2019/08/funding-indian-startups-week-july-aug-2/,New York-based hedge fund Tiger Global;Sequoia India;Emergence Capital;US-based venture capital fund Norwest Venture Partners;Steadview Capital;Vy Capital;Accel Partners;Canaan Partners;New View Capital;Qualcomm Ventures
MyPetrolPump,$1.60,31/07/2019,Bengaluru,General,Seed,https://entrackr.com/2019/07/indias-first-fuel-delivery-startup-mypetrolpump-raises-seed-round-from-y-combinator/,
Pocket Aces,$14.70,30/07/2019,Mumbai,Gaming,Acquisition,https://entrackr.com/2019/07/pocket-aces-secures-14-7-mn/,
HealthQik,$0.20,04/08/2019,Bhopal,General,Seed,https://yourstory.com/2019/08/startup-bharat-funding-bhopal-ehr-platform-healthqik,
Veri5Digital,$2.00,02/08/2019,Bengaluru,E-commerce,Series A,https://yourstory.com/2019/08/veri5digital-khosla-ventures-startup-funding-aadhaar,
GoHive,$0.30,02/08/2019,Delhi,General,Pre-Series A,https://yourstory.com/2019/08/coworking-startup-gohive-seed-funding,Rohit Kapoor;CEO;New Real Estate Businesses
UrbanClap,$75.00,02/08/2019,Gurugram,E-commerce,Series D,https://yourstory.com/2019/08/startup-funding-urbanclap-tiger-global-steadview,Tiger Global;Tiger Global Management;Steadview Capital;Vy Capital
MyPetrolPump,$1.62,01/08/2019,Bengaluru,General,Seed,https://yourstory.com/2019/08/mypetrolpump-venture-highway-y-combinator-seed-funding,Venture Highway Capital;US-based seed accelerator Y Combinator
Rebel Foods,$125.00,01/08/2019,Mumbai,Foodtech,Series D,https://yourstory.com/2019/08/startup-funding-faasos-rebel-foods-gojek-goldman-sachs,
Progcap,$5.00,31/07/2019,Delhi,Fintech,Series A,https://yourstory.com/2019/07/fintech-progcap-funding-sequoia-cibil-freecharge,Sequoia India;MV Nair
US-headquartered Vymo,$18.00,31/07/2019,India,Fintech,Series A,https://yourstory.com/2019/07/startup-vymo-funding-emergence-capital,Emergence Capital;Sequoia India
Aye Finance,$6.59,30/07/2019,Mumbai,Fintech,Series C,https://yourstory.com/2019/07/fintech-aye-finance-debt-funding-dcb-bank,New York-based investment firm Falcon Edge Capital
MyScoot,$1.70,30/07/2019,Delhi,Deeptech & AI,Seed,https://yourstory.com/2019/07/myscoot-funding-lightspeed-mayfield-india,
PhonePe,$83.59,30/07/2019,India,General,,https://yourstory.com/2019/07/flipkart-phonepe-receives-funding-parent,
MindTickle,$40.00,29/07/2019,Bengaluru,General,Series C,https://yourstory.com/2019/07/startup-funding-mindtickle-norwest-venture-partners,Norwest Venture Partners;Accel Partners;Canaan;NewView Capital
StashAway,$12.00,29/07/2019,India,General,Pre-Series A,https://yourstory.com/2019/07/wealth-management-startup-funding-stashaway-eight-roads-ventures,Eight Roads Ventures;Francis Rozario;Aaron Rozario
Bigbasket,$11.98,29/07/2019,Bengaluru,Logistics,Series F,https://yourstory.com/2019/07/funding-bigbasket-venture-debt-financing-trifecta,
